path,label,generator,degradation,score_frozen,score_lora
data/raw_audio_degraded/piper/piper_en_US-lessac-medium/8297-275156-0000.wav,1,piper,telephone,-3.887035369873047,-5.316745758056641
data/raw_audio_degraded/piper/piper_en_US-lessac-medium/8297-275156-0004.wav,1,piper,telephone,-3.870798110961914,-4.1995930671691895
data/raw_audio_degraded/piper/piper_en_US-lessac-medium/84-121123-0004.wav,1,piper,telephone,-6.277843952178955,-5.0931525230407715
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/1673-143396-0005.wav,1,piper,telephone,-3.8888444900512695,-6.348978519439697
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/1988-147956-0003.wav,1,piper,telephone,-3.355208396911621,-4.802419185638428
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/2035-147960-0000.wav,1,piper,telephone,-6.104036808013916,-4.973120212554932
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/2035-147960-0004.wav,1,piper,telephone,-4.370393753051758,-5.323269367218018
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/2086-149220-0004.wav,1,piper,telephone,-7.718427658081055,-5.621073246002197
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/2277-149896-0002.wav,1,piper,telephone,-6.712774276733398,-5.576610088348389
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/5536-43358-0001.wav,1,piper,telephone,-3.6328492164611816,-5.683438777923584
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/777-126732-0000.wav,1,piper,telephone,-2.858678102493286,-4.218416690826416
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/777-126732-0004.wav,1,piper,telephone,-4.030966758728027,-5.34505033493042
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/7976-110124-0003.wav,1,piper,telephone,-3.9669055938720703,-4.884904384613037
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/8297-275156-0002.wav,1,piper,telephone,-7.724933624267578,-5.0764946937561035
data/raw_audio_degraded/piper/piper_en_US-ryan-medium/84-121123-0001.wav,1,piper,telephone,-2.8805651664733887,-5.121301651000977
